year	day	meanValue	medianValue	hoMedian	meanDegree	medianDegree	addCount	txCount
2016	315	5.962807073008341E8	11210.585	10608.0	2.7321448795454826	1.0	476847	267330
2016	316	5.2573628571737885E8	13494.539999999999	5868.0	2.432900115931541	1.0	423100	244013
2016	317	4.315317505649158E8	12800.0	9294.0	3.042413052449226	1.0	464746	235267
2016	318	5.404913725855085E8	6881.9	2624.0	2.3901750882407287	1.0	424704	223779
2016	319	5.406913905176774E8	14100.0	10364.0	2.685052482591832	1.0	497187	269600
2016	320	6.772091441901237E8	15626.31	15008.0	2.4536210193310173	1.0	503255	287661
2016	321	6.478906772151204E8	5430.0	11650.0	2.4049584985804735	1.0	500859	295944
2016	322	5.923391611021847E8	14668.72	5464.0	2.447121176227552	1.0	485137	272692
2016	323	5.246559181069544E8	17010.149999999998	13254.0	2.2477698884817263	1.0	469034	271634
2016	324	4.332501707352814E8	16088.529999999999	10726.0	2.6420487085834226	1.0	485212	251201
2016	325	5.3265902465986276E8	14260.604999999992	5328.0	2.7451315840390116	1.0	415011	241792
2016	326	5.1268241544887084E8	21367.000000000004	10590.0	2.7558225382728185	1.0	491573	287079
2016	327	6.020253515559283E8	23276.305000000004	14256.0	2.3227846581704257	1.0	548805	313812
2016	328	6.671729455350864E8	12837.41	6332.0	2.6219230331728722	1.0	455927	254481
2016	329	5.383967311852677E8	12580.0	14240.0	2.5412542689464055	1.0	545861	336177
2016	330	4.2066624745215684E8	7574.560000000002	4388.0	2.3514585475601986	1.0	502979	302295
2016	331	4.510968825260446E8	7394.0	12636.0	2.756662180350055	1.0	488481	266641
2016	332	4.515593810576154E8	18000.0	9232.0	2.6386782543254728	1.0	462107	244896
2016	333	4.947469808974523E8	12904.205	10942.0	2.5229986131126383	1.0	520714	302028
2016	334	4.711949295582633E8	19000.0	9310.0	2.3557272380270793	1.0	499853	290911
2016	335	4.9733614385255474E8	15430.0	10614.0	2.3510767891038675	1.0	502829	298231
2016	336	5.90630916393942E8	21503.86	4788.0	3.1003213308199715	1.0	462253	260230
2016	337	5.459696967718277E8	19426.32	9434.0	2.3703662148298283	1.0	531951	297153
2016	338	4.293935760028727E8	5430.0	13130.0	2.705880444925376	1.0	497117	268904
2016	339	4.3130615427526444E8	15000.0	6270.0	2.9206491748307215	1.0	471178	255393
2016	340	5.887071572127503E8	21202.340000000004	6084.0	2.9306698726826808	1.0	517687	284225
2016	341	5.097395290354355E8	11401.000000000004	12788.0	2.4923805451435928	1.0	571983	322379
2016	342	5.0349486064244455E8	15430.0	6370.0	2.871481615738068	1.0	535086	297804
2016	343	5.432634853737326E8	15430.0	10458.0	2.5227875292180597	1.0	484671	276247
2016	344	5.405986968114169E8	15430.0	5024.0	2.7407088100942905	1.0	465311	265382
2016	345	4.4750313824174887E8	10000.0	4088.0	2.4560403493178837	1.0	466975	249680
2016	346	5.408089093415008E8	6549.945	8628.0	3.0283290744714932	1.0	441291	228988
2016	347	5.781024768480958E8	10000.0	11172.0	2.388459639465879	1.0	506200	285669
2016	348	5.380503929652607E8	12900.0	4106.0	2.3447200619413384	1.0	504175	289016
2016	349	5.922084458949249E8	19000.0	9134.0	2.3307565358469318	1.0	484154	290932
2016	350	7.695717939169636E8	15146.900000000001	10832.0	2.255906188510376	1.0	491188	281822
2016	351	6.230839493155769E8	16800.0	9560.0	2.2536628181756884	1.0	464579	264919
2016	352	5.780316391408682E8	6000.0	7450.0	2.5245002475337417	1.0	442865	236653
2016	353	6.165899982305413E8	10000.0	8708.0	2.4291336868122255	1.0	467646	245095
2016	354	6.366683158678985E8	19000.0	13212.0	2.3012656238986704	1.0	490342	285259
2016	355	6.773120026488072E8	12773.31	11166.0	2.380745149648363	1.0	528065	311117
2016	356	8.595061433711827E8	15430.0	9374.0	2.2539459776116355	1.0	518009	313566
2016	357	8.436565415090767E8	16320.0	14946.0	2.1878738122996415	1.0	521369	308013
2016	358	8.329752711627166E8	5430.0	12336.0	2.0677762512854683	1.0	511212	299086
2016	359	5.991891493258241E8	15430.0	9124.0	2.5338728180325796	1.0	406478	229420
2016	360	5.636933218547733E8	12491.949999999999	8826.0	2.129472528310158	1.0	365677	199284
2016	361	5.975309386771233E8	15430.0	5020.0	2.569944014319259	1.0	472409	263886
2016	362	7.885020389089112E8	15430.0	10554.0	2.0555304212169077	1.0	499356	295624
2016	363	6.440307127509058E8	13000.0	7008.0	2.128077198178509	1.0	518173	306409
2016	364	6.315808221051004E8	10000.0	8626.0	2.1095588730999792	1.0	505098	300095
2016	365	7.183017892924232E8	16606.405	11194.0	2.259221934987792	1.0	495979	288182
2017	1	5.950205595330836E8	6000.0	5892.0	2.9245523259975204	1.0	392587	204198
2017	2	5.988353630030531E8	10000.0	9282.0	3.191261242803938	1.0	529905	290233
2017	3	6.387501394048834E8	15453.27	9086.0	3.997893163111514	1.0	510103	303226
2017	4	7.474198871733263E8	20000.0	14610.0	2.724357241529285	1.0	576496	344259
2017	5	9.872958488518697E8	22977.39	7624.0	2.351261024837485	1.0	511451	304376
2017	6	9.679138646311399E8	17413.16	5456.0	2.3526500591948936	1.0	534184	319015
2017	7	7.103267056187732E8	7680.5	9570.0	2.598605132812173	1.0	477424	273749
2017	8	7.16092668100359E8	14000.0	11808.0	2.228592661355917	1.0	467861	258145
2017	9	7.506943897095387E8	22347.85	11798.0	2.1110305845125885	1.0	480654	280073
2017	10	6.843225206356895E8	17561.260000000002	15620.0	2.507127534916665	1.0	526135	319883
2017	11	1.45911613983444E9	17605.925	10066.0	2.318333721518014	1.0	492529	306278
2017	12	1.1065831361701365E9	19000.0	6638.0	2.400284965142602	1.0	477617	287396
2017	13	7.785491338736329E8	18091.5	9148.0	2.59258308037338	1.0	465529	273114
2017	14	6.43971706551798E8	4879.710000000001	12852.0	2.7690661095457676	1.0	444070	237418
2017	15	7.976200658858175E8	10000.0	9322.0	2.25693482931509	1.0	420464	235343
2017	16	7.5659016662538E8	15000.0	10214.0	2.7812937959773256	1.0	479894	275419
2017	17	7.749427463172585E8	10000.0	7230.0	2.4240751886662912	1.0	508664	292688
2017	18	7.828583294212037E8	15430.0	6312.0	2.614378081181347	1.0	498561	299799
2017	19	7.599928934203553E8	13874.31	13506.0	2.6582524222501123	1.0	506577	296353
2017	20	8.567465056065164E8	17559.699999999993	13140.0	2.741499772958602	1.0	512929	293269
2017	21	5.160359647326445E8	14698.6	11076.0	3.391398859763993	1.0	472817	256529
2017	22	5.197161510543017E8	12646.5	13114.0	3.034890908798792	1.0	454934	245449
2017	23	7.29294234963099E8	20060.65	5230.0	4.309832359101496	1.0	367698	206865
2017	24	6.647776183704526E8	21011.499999999996	8158.0	4.030545095375895	1.0	537495	303019
2017	25	6.494446432942098E8	5430.0	9360.0	4.37755015621466	1.0	543076	332349
2017	26	6.785904711434602E8	14860.7	10312.0	4.568163209264925	1.0	496680	289779
2017	27	5.832910607872562E8	17543.0	7780.0	4.613185359004103	1.0	474777	274499
2017	28	5.542988415413032E8	14100.0	5196.0	5.641318245746577	1.0	448173	233606
2017	29	5.876915342825303E8	11000.0	6714.0	3.4696575825388933	1.0	388776	215709
2017	30	5.514581487692351E8	17640.625000000004	6472.0	2.7165469273269305	1.0	521561	296956
2017	31	5.713908729100088E8	15430.0	6896.0	2.3962623056114927	1.0	558379	328595
2017	32	6.109656137440233E8	14150.0	18112.0	2.497802820046823	1.0	563759	328118
2017	33	8.310009200091323E8	20000.0	4542.0	2.40577728835428	1.0	405811	230991
2017	34	7.280123238824428E8	20000.0	12910.0	2.3282539834422953	1.0	608899	359465
2017	35	7.184582853666636E8	10000.0	5148.0	2.8902499045915446	1.0	492485	279998
2017	36	5.9067425631561E8	14536.57	4886.0	2.687298754298751	1.0	493162	270145
2017	37	7.011956559185987E8	16930.73	4898.0	2.3369621073329094	1.0	452367	244937
2017	38	6.414010219869365E8	19999.2	6658.0	2.515508436481269	1.0	550172	326395
2017	39	7.154996139697462E8	15430.0	10820.0	2.6833497227300467	1.0	545836	331754
2017	40	1.0584518705522112E9	12500.0	9186.0	2.6815040537169614	1.0	532120	317322
2017	41	7.058499334655553E8	15430.0	12406.0	2.8092468719012818	1.0	504453	295836
2017	42	4.869294994865952E8	14800.0	8970.0	3.073071037089341	1.0	452729	250120
2017	43	4.584933957641349E8	11482.1	7958.0	2.477796971267277	1.0	434768	239020
2017	44	5.01265925194147E8	5430.0	4742.0	2.5439866999327756	1.0	532357	314948
2017	45	6.324181496025752E8	15430.0	9868.0	2.425681512026271	1.0	502264	299895
2017	46	5.854796337896695E8	15430.0	8020.0	2.538564057603306	1.0	513365	302689
2017	47	1.2664474895287807E9	22000.0	4052.0	2.8307279894042368	1.0	475626	275381
2017	48	6.120039262665559E8	14553.0	5822.0	2.4471106837532437	1.0	559274	325659
2017	49	4.8131012127630067E8	9000.0	12698.0	3.285949706728864	1.0	509265	279860
2017	50	5.1080537121821684E8	13728.064999999995	4506.0	2.544616390757799	1.0	469156	255848
2017	51	5.646594039403933E8	15989.29	9492.0	2.62880494797325	1.0	480819	276097
2017	52	6.403631201301736E8	21574.075000000004	5136.0	2.6747442353566178	1.0	481870	276454
2017	53	1.34366213848899E9	20182.05	5910.0	2.768780887060648	1.0	493420	286681
2017	54	6.350397407637318E8	20007.17	10892.0	2.6882702156186236	1.0	558628	330461
2017	55	5.0824636472927713E8	20000.0	8856.0	2.8469910203796127	1.0	596714	351116
2017	56	3.848419591151334E8	10000.0	12824.0	8.941505812206541	1.0	529350	305354
2017	57	4.793064896924628E8	13750.0	9404.0	5.437064422596145	1.0	488225	273139
2017	58	6.594063934331889E8	20000.0	4958.0	2.6886345557638607	1.0	506944	293957
2017	59	5.567951715658524E8	15430.0	11604.0	2.558799496376006	1.0	540661	328735
2017	60	8.00789412874773E8	16834.864999999998	9134.0	2.5430002310376776	1.0	562118	332338
2017	61	1.122383601940322E9	17404.945000000007	10212.0	2.7283630197598114	1.0	516473	301658
2017	62	1.1643645150453057E9	20000.0	12442.0	2.5093361401074405	1.0	586527	333889
2017	63	6.416328707631223E8	13840.0	4636.0	3.195121508463572	1.0	498391	275664
2017	64	4.7935538211483645E8	10000.0	11554.0	3.213269642301059	1.0	525834	271101
2017	65	6.491042971784289E8	15000.0	8948.0	2.7313837008421205	1.0	530016	292930
2017	66	6.803860383240049E8	12096.779999999999	15612.0	2.625510091783185	1.0	580164	336438
2017	67	1.4934448300246782E9	5430.0	4130.0	2.4836481305617926	1.0	532642	297366
2017	68	1.4993600720290453E9	10000.0	12940.0	3.041364134818766	1.0	519955	297377
2017	69	6.472637142571768E8	10000.0	10334.0	2.8168876626108186	1.0	553970	307493
2017	70	5.486546224062394E8	10000.0	12006.0	8.22804703417552	1.0	481073	258108
2017	71	5.545773813089908E8	10000.0	8838.0	2.7617874509970064	1.0	455602	230964
2017	72	7.888050662211454E8	11213.56	10134.0	2.748884858223403	1.0	519066	285613
2017	73	8.579544501956204E8	15000.0	8944.0	2.7393249221693536	1.0	542535	300378
2017	74	8.724799140191952E8	15914.68	8050.0	2.8040907200235754	1.0	517459	288387
2017	75	1.0051711009064811E9	15279.92	11266.0	2.657599825460498	1.0	593622	327395
2017	76	9.764360706925079E8	12909.880000000001	12088.0	2.826286442637482	1.0	560937	310575
2017	77	1.2668563415827549E9	16280.0	7784.0	2.9947557279913455	1.0	485351	248340
2017	78	2.5578694647727103E9	13161.0	10530.0	2.638654187344186	1.0	467309	242994
2017	79	1.1666238238337739E9	15430.0	7500.0	2.576783135735485	1.0	518623	284397
2017	80	2.2629768572846823E9	16428.95	15016.0	2.702357845232927	1.0	570038	305264
2017	81	1.2974620992518477E9	15430.0	14654.0	2.888819984452633	1.0	558455	307376
2017	82	8.117642938927982E8	13144.44	9378.0	2.910822887894934	1.0	538825	293783
2017	83	1.8234611092136428E9	21612.925	6944.0	2.9158258679277993	1.0	521493	276780
2017	84	8.674059144788532E8	15430.0	9050.0	3.757629997449745	1.0	500974	243737
2017	85	8.142712282686073E8	15430.0	4092.0	2.83660922241819	1.0	447090	210551
2017	86	9.452079688659959E8	22893.515	4306.0	3.0770510407641436	1.0	522039	273758
2017	87	7.741676824840127E8	10000.0	9078.0	3.1675582955840698	1.0	533831	282012
2017	88	6.392991501755921E8	21643.525	9158.0	3.153005912887702	1.0	515272	277904
2017	89	8.498284696498072E8	15430.0	10120.0	2.756784384355295	1.0	504954	275850
2017	90	1.47956918775033E9	22761.325	4272.0	2.6982946578670903	1.0	510038	272378
2017	91	1.4037865137089233E9	16866.225	4110.0	3.5909139074183347	1.0	492275	252728
2017	92	1.1811957219322944E9	5460.0	11264.0	2.560461197925325	1.0	507420	238525
2017	93	1.541459096729749E9	23223.099999999995	10078.0	2.7017246417821554	1.0	530677	284084
2017	94	8.069459303365791E8	34749.54999999999	4394.0	2.7078933933869003	1.0	527037	278698
2017	95	7.363797172237062E8	28000.0	7988.0	3.391105225996688	1.0	551393	300536
2017	96	7.010989287838914E8	26931.079999999987	5520.0	3.063676498589227	1.0	541917	289096
2017	97	2.71174711439457E9	28112.735	10224.0	2.9816718113012244	1.0	532644	285960
2017	98	3.4402948592308316E9	5430.0	4938.0	3.9615940278082062	1.0	471997	234031
2017	99	5.926263024578267E8	15430.0	10222.0	3.347040946898119	1.0	490803	232683
2017	100	7.213588991667166E8	31753.204999999998	11786.0	3.2708163124580065	1.0	569280	290738
2017	101	7.234711039325038E8	30651.38	5778.0	3.2607654662951697	1.0	566375	297395
2017	102	7.074519014577582E8	34538.950000000004	8800.0	3.297618946637045	1.0	542846	280229
2017	103	9.796254506903273E8	25431.639999999996	2564.0	3.094826668887866	1.0	455452	224567
2017	104	7.180956821711292E8	28030.420000000002	9454.0	2.3415934926410134	1.0	555046	292756
2017	105	5.965733041812416E8	12132.319999999996	4564.0	3.232642618872168	1.0	496126	258436
2017	106	9.296181822240642E8	9102.275000000001	6394.0	2.4155505686290115	1.0	431081	213764
2017	107	9.988197427270644E8	18931.25	8706.0	2.401295904066119	1.0	494083	259274
2017	108	7.617483906625241E8	20030.0	16336.0	2.3196537439335674	1.0	564802	312139
2017	109	7.427530760333077E8	16789.41000000001	10926.0	2.355862610182407	1.0	554234	300900
2017	110	8.457701656235665E8	22778.295	7274.0	2.500718243381877	1.0	524824	280988
2017	111	6.61221140188579E8	13348.65	13754.0	2.7954730452450463	1.0	567807	304185
2017	112	6.238502416442283E8	15430.0	8762.0	2.8343221487579	1.0	529627	267690
2017	113	6.707620030735782E8	11000.0	7290.0	2.4063631050637477	1.0	495492	246915
2017	114	9.284494444001625E8	18746.0	5118.0	2.5005975061334067	1.0	463736	233388
2017	115	9.004996081136081E8	15704.0	12082.0	2.29346321941995	1.0	631138	346306
2017	116	7.81680072604106E8	25526.115	7052.0	2.449134553148445	1.0	563196	309370
2017	117	9.253719533052536E8	25848.8	10784.0	2.4791952913214486	1.0	556368	294509
2017	118	7.22202559548327E8	37041.439999999995	10440.0	2.928788852326887	1.0	611100	323367
2017	119	6.18962609286025E8	12730.0	13412.0	2.559595280373962	1.0	591875	322908
2017	120	6.819962288619549E8	14145.585	4866.0	2.4967028886684606	1.0	540602	284246
2017	121	8.327317702882849E8	12894.45	5366.0	2.5161831554265004	1.0	569218	311504
2017	122	7.402163539133883E8	34750.88	8866.0	2.35032042541599	1.0	591894	322915
2017	123	8.800439065331985E8	31807.19500000001	3408.0	2.3527300372353017	1.0	549739	292150
2017	124	8.678883288264827E8	30000.0	4820.0	2.6911076537384497	1.0	639892	337360
2017	125	9.988440518229171E8	19976.539999999997	4378.0	3.2645148916353692	1.0	597982	310507
2017	126	7.27298130727811E8	15430.0	12282.0	2.145898104502797	1.0	640539	344136
2017	127	8.060595376938943E8	11239.370000000004	16502.0	3.995027035968014	1.0	612803	325085
2017	128	1.0599929632335943E9	20554.0	8416.0	2.741109502527274	1.0	655043	349406
2017	129	9.625416547475616E8	28428.0	9588.0	2.3970120301179656	1.0	642108	340972
2017	130	1.0931815103103733E9	15430.0	10520.0	2.4129606047002383	1.0	619832	331257
2017	131	1.112939411025488E9	15430.0	9782.0	2.3314744539047982	1.0	534863	273986
2017	132	9.189180613325485E8	18436.0	14166.0	2.8281577930259334	1.0	613585	322163
2017	133	9.592805673020372E8	27803.27999999999	10314.0	2.1182401603025345	1.0	617704	323967
2017	134	7.083391212040225E8	27704.93	10340.0	2.0033939700022354	1.0	711172	382232
2017	135	9.662263336327455E8	20914.649999999994	13808.0	2.31864507449997	1.0	628082	324438
2017	136	1.261552460403907E9	45580.420000000006	4026.0	2.85453955881615	1.0	428204	222608
2017	137	1.2912113698582284E9	6000.0	10040.0	2.5888730730149394	1.0	604270	321285
2017	138	1.075903151399341E9	20000.0	12922.0	2.5704012653188486	1.0	570181	285245
2017	139	8.456298763366761E8	10596.6	8922.0	3.0600227462468315	1.0	636052	329651
2017	140	7.783903799076289E8	8877.21	14374.0	2.2270432912919222	1.0	641398	349213
2017	141	7.424742264939153E8	6999.700000000001	13690.0	2.359771840564306	1.0	598643	322187
2017	142	1.0928958048143291E9	10613.03	13968.0	2.54400907503023	1.0	635464	343800
2017	143	1.074061218028114E9	29980.5	6062.0	2.8453425270263497	1.0	638976	343243
2017	144	1.0147042490536485E9	30895.0	9836.0	3.0575119804837985	1.0	683398	367435
2017	145	9.861751189453251E8	27000.0	9210.0	3.3704558930381445	1.0	630496	331284
2017	146	8.79294444487152E8	20391.434999999998	8370.0	3.734337693114672	1.0	637261	318546
2017	147	7.886249990432465E8	25382.000000000004	14716.0	3.928394246335919	1.0	658338	349639
2017	148	9.643548501380857E8	12710.0	7242.0	3.7443044487932244	1.0	552144	288809
2017	149	7.360389158028835E8	5430.0	4518.0	2.5739920490675066	1.0	627742	355680
2017	150	1.1551401326544323E9	24606.12999999999	15304.0	4.684667771459307	1.0	632926	336517
2017	151	1.0482356878251942E9	30000.0	3068.0	5.036171090081457	1.0	610699	315889
2017	152	1.0933436261429348E9	14892.199999999999	9916.0	5.655753203341195	1.0	581884	303961
2017	153	1.0540545312843457E9	8642.0	3520.0	4.845921668528914	1.0	601686	301199
2017	154	1.1134993088637378E9	7923.615000000004	3300.0	4.8970427063585	1.0	519805	267602
2017	155	1.330706139175777E9	5430.0	5654.0	6.659674524271775	1.0	532411	266727
2017	156	1.0152713320018098E9	17938.23	10654.0	5.58532838486618	1.0	634320	318922
2017	157	7.891760328175588E8	8696.0	8048.0	4.112376907579326	1.0	605675	293856
2017	158	8.061105697592883E8	29483.119999999995	8076.0	3.679975439933554	1.0	647344	332167
2017	159	8.281738518705068E8	9000.0	9620.0	3.6974677505143845	1.0	578549	292150
2017	160	9.050972384515166E8	11408.779999999999	7456.0	3.6885434763155973	1.0	563621	283026
2017	161	9.553340711692408E8	6310.0	6224.0	3.7837095169481834	1.0	478246	236986
2017	162	1.0166632788553587E9	10427.029999999999	9032.0	3.208115725152966	1.0	504155	243036
2017	163	1.1627057660082507E9	21218.63	8444.0	3.7046205194176554	1.0	531931	268062
2017	164	1.0779043338568563E9	15778.630000000003	9270.0	4.5208971705484435	1.0	622561	296450
2017	165	1.1545334164965785E9	39087.08	16528.0	3.706998824889429	1.0	565879	295263
2017	166	1.0629410124615794E9	20781.68	11094.0	3.9041577962013703	1.0	543391	275247
2017	167	1.258626947172871E9	9000.0	5120.0	3.484696526754132	1.0	544345	276169
2017	168	9.474755874712067E8	13197.905	10722.0	3.5566977837113045	1.0	463148	224870
2017	169	1.1642251310160296E9	7394.0	3970.0	3.646827825220066	1.0	426091	208632
2017	170	1.1358496577809665E9	5430.0	6536.0	4.541854442999266	1.0	561607	283490
2017	171	1.0749048516406057E9	14882.0	7164.0	4.643322254629299	1.0	577511	267663
2017	172	1.388337168229209E9	22487.72499999999	5164.0	4.289784666357351	1.0	581341	277042
2017	173	1.1180747665481656E9	5430.0	3832.0	3.972905925283886	1.0	541053	276421
2017	174	8.996931903487016E8	11206.704999999998	5080.0	3.8902200457405867	1.0	499114	249748
2017	175	9.844676737738411E8	12228.0	5952.0	3.8399457541049626	1.0	439292	213269
2017	176	1.211417537164384E9	5430.0	4942.0	3.745531294468275	1.0	398662	192208
2017	177	1.3394469930635033E9	5430.0	7268.0	4.057053276414844	1.0	521414	262368
2017	178	1.074148565339384E9	12598.0	7970.0	4.142634985665295	1.0	555269	262568
2017	179	1.1625699962125826E9	22752.605000000007	8050.0	3.7010182732588355	1.0	537409	273152
2017	180	1.1364818083335905E9	31253.890000000003	5536.0	3.7381266419442536	1.0	489656	243281
2017	181	1.3950981122433963E9	5430.0	7776.0	4.4619218691120555	1.0	502665	253517
2017	182	9.583094754701333E8	5430.0	6452.0	4.532155141882808	1.0	430284	214246
2017	183	1.0029967568209387E9	7261.385000000002	5418.0	3.5448418299694717	1.0	406129	194312
2017	184	1.0865832906039364E9	5430.0	9156.0	3.7191503250903937	1.0	500676	259422
2017	185	8.519174570025494E8	5430.0	12510.0	4.124641388359308	1.0	555543	262391
2017	186	1.091283344995004E9	12455.045000000002	11000.0	3.804478362149268	1.0	476541	232866
2017	187	9.341814513794715E8	5430.0	5082.0	4.044231363227307	1.0	482620	236052
2017	188	1.0836012980480537E9	11325.625	9124.0	4.716496454533485	1.0	545363	241224
2017	189	1.3475003674432316E9	7208.200000000004	9150.0	3.5100669924121517	1.0	412766	204812
2017	190	1.2401127429483361E9	7288.0	9560.0	2.957595556409287	1.0	405811	191421
2017	191	1.2280019230448847E9	10913.275	10116.0	3.3213124922214403	1.0	580425	262464
2017	192	1.0458767340683049E9	10953.0	7388.0	4.0378902339120435	1.0	553267	260732
2017	193	1.0279795205648556E9	10746.6	12538.0	3.838434016888775	1.0	515658	260914
2017	194	1.0705793770280205E9	12079.900000000001	3824.0	3.5934320279419167	1.0	483803	241277
2017	195	1.0712776357164615E9	19791.635	8752.0	3.8971488651111796	1.0	476785	233978
2017	196	8.527844129574815E8	5430.0	7594.0	3.3554063145534223	1.0	421505	210683
2017	197	1.0343522259792931E9	11138.93	6996.0	4.222201521029004	1.0	404886	201398
2017	198	1.185157954100858E9	10549.0	10070.0	3.6614493379372446	1.0	491791	242249
2017	199	9.84087675834003E8	14454.115	9528.0	4.167115708660427	1.0	551387	253092
2017	200	9.700165866556424E8	15000.0	6032.0	3.799699144564102	1.0	519119	257216
2017	201	1.018766266262341E9	20000.0	10978.0	4.263754289948198	1.0	508947	249054
2017	202	8.420073535134256E8	4088.4799999999987	7632.0	5.580813741765796	1.0	509566	253607
2017	203	8.242716176586618E8	5430.0	8774.0	4.142907633265947	1.0	413115	209593
2017	204	9.254824839937186E8	10949.800000000001	8714.0	3.986045344588711	1.0	367116	185919
2017	205	9.641359836213269E8	10640.0	10862.0	4.563059353495277	1.0	465172	239521
2017	206	3.3256614708930926E9	10640.0	9996.0	4.417098660857108	1.0	527120	247282
2017	207	1.2754491225498047E9	12138.064999999997	6440.0	3.7331818504187395	1.0	447469	234296
2017	208	1.0600658364047364E9	12654.455000000002	10288.0	4.27333710432074	1.0	439291	229516
2017	209	1.9384617564634957E9	5430.0	11126.0	4.400426897407333	1.0	496579	253460
2017	210	2.724664019723422E9	5430.0	7152.0	3.5541670504019693	1.0	388166	192813
2017	211	3.5073089362646766E9	10096.64	8268.0	3.558993387473883	1.0	429391	207431
2017	212	1.4517992524974692E9	4236.684999999998	8388.0	3.1958124254260225	1.0	423575	203786
2017	213	1.778938705422401E9	4000.0	5220.0	4.419598213889446	1.0	302943	129963
2017	214	1.2478839508342047E9	2730.0	4546.0	4.55276214007969	1.0	419522	216957
2017	215	9.785067778419713E8	2730.0	9526.0	4.330907139199379	1.0	439913	223563
2017	216	1.0276222943136102E9	7770.57	6530.0	4.388780081204193	1.0	471838	236856
2017	217	7.983538201272957E8	4000.0	11648.0	4.7145155309631726	1.0	441458	228696
2017	218	8.710942734172237E8	5239.75	4214.0	4.528015433900985	1.0	417935	203349
2017	219	1.0110870666158869E9	3867.7999999999993	4910.0	5.17242638192313	1.0	564830	265519
2017	220	9.518512594365838E8	2730.0	10606.0	5.443250421801202	1.0	565990	270033
2017	221	8.954703193308475E8	6552.15	4698.0	5.008455711223161	1.0	530265	260645
2017	222	1.1938877918416197E9	5430.0	4120.0	5.7110015250526915	1.0	561221	262777
2017	223	1.0778786627789881E9	5430.0	3252.0	6.2352276242551135	1.0	538287	265441
2017	224	8.966883717771913E8	5000.0	3574.0	6.355628568839237	1.0	542933	269928
2017	225	8.838362961642846E8	2730.0	9308.0	5.929226246217333	1.0	547601	264361
2017	226	1.1113688106269987E9	5519.520000000001	4228.0	7.171054001610732	1.0	540304	262543
2017	227	8.515333097055049E8	13507.49	13222.0	6.427233471662884	1.0	636998	309782
2017	228	1.0251651625585346E9	13214.444999999998	7494.0	6.262621439337664	1.0	576130	295142
2017	229	7.582967429177963E8	10216.92	12510.0	6.206618150032318	1.0	606099	343955
2017	230	9.136475982248358E8	11550.619999999999	11310.0	6.142412145718774	1.0	575064	290376
2017	231	9.136120776822708E8	5507.42	9062.0	5.741217200805365	1.0	499047	253913
2017	232	8.025691213392749E8	8058.4800000000005	9522.0	6.93915038423384	1.0	472359	218295
2017	233	1.0719693999013417E9	5460.0	6732.0	10.542060672314543	1.0	479736	235472
2017	234	9.79031411595487E8	5460.0	3302.0	7.56486653921795	1.0	459450	217571
