year	day	totaltx	1:1	1:2	1:3	1:4	1:5	1:6	1:7	1:8	1:9	1:10	1:11	1:12	1:13	1:14	1:15	1:16	1:17	1:18	1:19	1:20	2:1	2:2	2:3	2:4	2:5	2:6	2:7	2:8	2:9	2:10	2:11	2:12	2:13	2:14	2:15	2:16	2:17	2:18	2:19	2:20	3:1	3:2	3:3	3:4	3:5	3:6	3:7	3:8	3:9	3:10	3:11	3:12	3:13	3:14	3:15	3:16	3:17	3:18	3:19	3:20	4:1	4:2	4:3	4:4	4:5	4:6	4:7	4:8	4:9	4:10	4:11	4:12	4:13	4:14	4:15	4:16	4:17	4:18	4:19	4:20	5:1	5:2	5:3	5:4	5:5	5:6	5:7	5:8	5:9	5:10	5:11	5:12	5:13	5:14	5:15	5:16	5:17	5:18	5:19	5:20	6:1	6:2	6:3	6:4	6:5	6:6	6:7	6:8	6:9	6:10	6:11	6:12	6:13	6:14	6:15	6:16	6:17	6:18	6:19	6:20	7:1	7:2	7:3	7:4	7:5	7:6	7:7	7:8	7:9	7:10	7:11	7:12	7:13	7:14	7:15	7:16	7:17	7:18	7:19	7:20	8:1	8:2	8:3	8:4	8:5	8:6	8:7	8:8	8:9	8:10	8:11	8:12	8:13	8:14	8:15	8:16	8:17	8:18	8:19	8:20	9:1	9:2	9:3	9:4	9:5	9:6	9:7	9:8	9:9	9:10	9:11	9:12	9:13	9:14	9:15	9:16	9:17	9:18	9:19	9:20	10:1	10:2	10:3	10:4	10:5	10:6	10:7	10:8	10:9	10:10	10:11	10:12	10:13	10:14	10:15	10:16	10:17	10:18	10:19	10:20	11:1	11:2	11:3	11:4	11:5	11:6	11:7	11:8	11:9	11:10	11:11	11:12	11:13	11:14	11:15	11:16	11:17	11:18	11:19	11:20	12:1	12:2	12:3	12:4	12:5	12:6	12:7	12:8	12:9	12:10	12:11	12:12	12:13	12:14	12:15	12:16	12:17	12:18	12:19	12:20	13:1	13:2	13:3	13:4	13:5	13:6	13:7	13:8	13:9	13:10	13:11	13:12	13:13	13:14	13:15	13:16	13:17	13:18	13:19	13:20	14:1	14:2	14:3	14:4	14:5	14:6	14:7	14:8	14:9	14:10	14:11	14:12	14:13	14:14	14:15	14:16	14:17	14:18	14:19	14:20	15:1	15:2	15:3	15:4	15:5	15:6	15:7	15:8	15:9	15:10	15:11	15:12	15:13	15:14	15:15	15:16	15:17	15:18	15:19	15:20	16:1	16:2	16:3	16:4	16:5	16:6	16:7	16:8	16:9	16:10	16:11	16:12	16:13	16:14	16:15	16:16	16:17	16:18	16:19	16:20	17:1	17:2	17:3	17:4	17:5	17:6	17:7	17:8	17:9	17:10	17:11	17:12	17:13	17:14	17:15	17:16	17:17	17:18	17:19	17:20	18:1	18:2	18:3	18:4	18:5	18:6	18:7	18:8	18:9	18:10	18:11	18:12	18:13	18:14	18:15	18:16	18:17	18:18	18:19	18:20	19:1	19:2	19:3	19:4	19:5	19:6	19:7	19:8	19:9	19:10	19:11	19:12	19:13	19:14	19:15	19:16	19:17	19:18	19:19	19:20	20:1	20:2	20:3	20:4	20:5	20:6	20:7	20:8	20:9	20:10	20:11	20:12	20:13	20:14	20:15	20:16	20:17	20:18	20:19	20:20
2013	335	71213	4658	32630	670	435	301	248	148	85	63	35	43	25	14	13	15	13	8	10	6	253	1353	14113	3353	26	11	70	2	4	4	2	1	2	2	0	2	1	0	1	0	33	538	3758	642	15	9	21	14	4	1	0	1	1	1	1	0	1	0	0	0	13	264	1962	243	26	11	15	5	5	5	3	1	0	0	1	0	0	0	0	0	5	183	896	136	24	10	12	8	2	1	0	2	1	0	1	2	0	2	0	2	8	251	641	67	11	5	7	7	5	1	3	3	1	1	1	0	3	0	0	0	5	79	303	44	5	6	7	4	1	1	2	1	1	1	1	1	1	0	2	0	12	44	226	35	1	8	9	6	3	0	1	2	1	1	0	0	2	2	0	0	1	57	158	28	5	2	3	3	1	1	0	1	1	0	0	0	0	1	2	1	7	29	129	19	3	5	1	1	0	1	0	2	0	0	0	0	1	9	0	1	8	34	100	11	0	0	0	1	2	2	0	0	0	0	0	0	0	2	1	0	9	30	73	9	2	2	2	0	2	0	0	0	0	1	0	0	2	2	2	1	7	24	66	4	1	1	1	0	0	1	0	0	0	0	0	0	1	2	1	4	5	10	53	2	0	1	0	2	1	0	1	1	0	0	0	0	2	1	2	0	1	14	31	3	1	0	0	1	0	0	0	0	0	0	0	1	5	0	1	3	7	18	31	1	0	1	1	1	0	0	1	0	0	0	0	0	1	3	3	0	3	17	26	3	0	1	1	0	1	1	0	0	0	0	0	0	4	1	0	0	3	7	21	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	15	18	2	0	1	0	0	0	0	0	0	0	0	0	1	1	4	0	0	2	156	335	18	6	6	6	3	11	7	4	11	8	12	3	6	14	13	4	4	20
2013	336	78263	4614	36821	671	521	339	201	114	79	45	32	57	17	13	18	14	8	8	9	9	293	1177	15827	4483	60	32	69	12	5	4	1	2	3	1	1	2	0	0	0	2	37	441	3353	896	32	16	18	5	7	2	2	3	1	0	0	0	1	0	0	1	2	247	2224	379	30	19	11	6	7	2	1	0	0	0	0	0	0	0	0	0	4	160	860	194	19	12	9	9	7	2	0	2	1	1	0	0	1	0	1	0	9	245	559	106	13	21	8	4	7	2	0	3	1	0	0	0	2	0	0	0	2	54	261	69	9	8	7	6	6	1	0	1	2	0	1	1	1	0	1	0	9	59	186	53	6	12	3	2	4	0	0	1	1	0	0	0	2	3	2	0	3	40	147	24	7	6	4	5	1	1	1	1	1	1	0	1	1	2	1	1	6	28	117	21	9	2	6	0	1	0	0	2	1	1	0	0	4	2	2	1	8	28	97	14	4	5	2	1	2	0	0	0	0	0	0	2	3	5	4	3	4	22	62	8	1	2	2	1	1	1	0	1	1	0	0	0	5	1	2	2	1	21	77	2	0	3	0	1	1	0	1	1	0	0	0	0	6	3	1	3	4	11	44	6	1	2	1	1	0	2	0	0	0	0	0	0	3	3	2	1	4	17	37	4	1	1	2	1	1	1	0	0	0	0	0	0	7	2	2	2	5	9	27	10	0	2	0	0	0	0	0	1	0	0	0	1	5	9	0	0	0	10	35	1	1	1	1	0	0	0	0	2	0	0	0	1	4	6	2	2	5	12	24	1	1	3	1	0	0	0	0	1	0	0	0	0	0	2	2	1	1	7	25	2	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	1	2	190	307	24	7	5	6	11	3	6	4	10	5	7	4	1	12	13	7	7	31
2013	337	78865	4681	37242	838	611	460	208	112	82	43	40	41	27	8	11	11	14	9	9	12	295	1213	15871	4525	58	86	60	5	3	3	1	6	2	0	0	1	0	0	1	0	27	436	3224	821	27	31	12	5	5	3	3	2	1	1	0	0	0	0	0	0	7	212	2320	317	26	27	10	9	5	1	3	0	0	1	0	0	0	0	0	0	6	153	851	144	21	19	10	3	4	1	1	1	0	0	1	0	1	4	1	1	4	234	520	93	13	7	5	7	3	2	3	2	0	0	0	0	0	0	0	0	3	49	286	58	4	5	7	4	3	0	0	1	2	3	0	0	1	2	1	3	14	47	192	43	4	10	7	2	2	0	1	2	1	0	0	0	0	1	1	1	6	33	124	30	0	7	2	2	2	0	1	0	1	0	0	0	3	6	1	3	10	32	104	23	4	7	0	1	1	1	1	0	1	0	0	0	3	4	3	0	9	20	90	19	5	7	2	3	1	1	1	1	0	0	0	0	4	8	1	1	4	29	62	13	2	8	0	1	0	0	0	1	0	0	0	0	2	3	1	0	6	25	52	5	2	0	0	1	2	1	0	3	0	0	0	0	3	3	1	0	3	12	38	10	0	2	2	0	2	0	1	0	0	0	0	0	5	0	1	3	12	4	38	6	2	3	2	0	2	1	1	0	0	0	0	0	5	3	0	1	7	9	26	6	0	3	0	0	0	0	0	0	0	1	0	0	4	4	2	2	5	7	30	6	1	5	0	0	1	0	0	0	0	0	0	0	5	0	0	3	4	8	25	0	1	0	2	0	0	0	0	0	0	0	0	0	1	2	1	3	9	8	20	2	2	5	1	1	0	1	0	1	0	0	0	0	1	0	1	3	6	191	284	26	5	13	1	10	7	9	9	9	4	9	5	7	18	8	7	7	23
2013	338	80105	4670	36182	642	523	319	267	137	86	51	45	50	17	12	12	20	14	8	6	7	308	1259	17186	5462	30	17	37	9	10	5	5	3	1	0	0	1	0	1	0	1	34	432	3443	1003	31	14	10	6	10	6	1	0	0	0	0	1	0	0	2	0	7	266	2010	361	20	17	10	9	5	6	3	0	1	0	0	0	0	2	0	0	10	176	843	211	14	18	11	5	9	3	0	4	1	0	0	0	1	2	0	0	5	245	513	105	10	3	7	4	4	6	1	3	2	0	3	0	1	6	1	0	5	65	281	73	2	10	3	2	2	4	3	3	0	0	0	0	4	3	0	1	15	55	204	50	8	2	3	1	2	5	1	0	0	1	0	0	4	4	1	2	4	47	125	26	2	2	1	1	3	2	0	1	0	0	0	0	2	3	4	3	4	38	108	28	3	3	2	2	1	0	0	2	0	0	0	0	4	6	3	0	2	41	99	22	2	1	2	1	0	0	0	0	0	1	0	0	5	4	6	3	6	25	71	14	2	1	0	1	1	0	0	0	0	0	1	0	8	5	2	4	3	15	52	14	0	1	2	2	0	0	0	1	0	0	1	0	4	2	0	2	3	8	31	8	2	0	1	0	1	0	0	0	0	0	0	0	2	1	1	1	3	17	51	9	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	7	13	30	9	1	0	0	1	0	0	0	0	0	0	0	0	3	1	1	0	4	13	27	6	0	0	1	0	0	0	1	0	0	0	0	0	3	2	0	1	6	7	27	5	0	0	0	0	0	0	0	2	0	0	0	0	5	3	0	3	4	5	18	4	0	0	0	0	0	0	0	0	0	0	0	0	10	2	4	0	1	175	373	32	5	3	3	9	5	5	10	9	0	8	7	19	9	18	5	6	13
2013	339	79569	4904	34958	671	517	290	188	91	48	41	19	32	15	12	12	10	16	12	5	8	278	1332	16981	5697	30	23	54	7	11	4	1	2	1	0	2	1	1	1	1	0	18	465	3539	1200	25	15	23	6	9	7	1	2	0	1	2	0	2	0	0	0	10	280	2213	398	25	9	10	7	9	3	3	1	1	0	0	0	0	0	0	0	0	157	901	184	19	18	8	12	8	2	2	2	1	0	2	1	0	2	1	1	5	294	556	104	10	9	10	11	10	3	2	2	1	0	0	0	2	0	1	1	4	53	279	62	8	6	5	3	3	1	2	4	1	1	0	0	0	1	1	4	5	58	192	39	2	3	3	5	4	2	2	0	1	0	0	0	1	0	0	1	7	45	178	27	5	1	5	4	3	0	1	2	0	0	1	0	1	0	1	2	12	47	124	22	6	2	3	0	1	1	1	0	0	0	0	0	3	2	1	4	4	24	113	13	2	2	2	1	0	1	1	0	0	0	0	1	1	5	2	1	6	26	81	10	2	3	4	0	1	0	0	0	0	0	1	0	4	2	1	0	4	16	50	9	0	1	1	0	0	0	0	0	0	0	0	0	3	5	1	2	8	16	39	8	1	0	3	1	0	1	0	0	0	0	0	0	1	7	2	2	7	17	41	4	0	1	0	0	0	0	0	0	0	0	1	0	5	2	0	0	1	6	46	7	0	0	0	2	0	0	0	0	0	0	0	0	2	3	3	2	5	13	23	2	0	1	0	2	0	1	0	0	2	0	0	0	1	5	0	0	4	11	21	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	7	17	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	3	148	330	24	3	2	5	12	4	9	6	10	4	7	4	4	4	13	12	6	17
2013	340	74888	4107	35295	628	421	234	149	65	41	26	25	33	26	25	9	6	9	8	6	7	261	1307	15394	4722	31	126	335	6	4	1	5	2	3	1	1	1	0	0	1	0	26	494	3450	604	20	30	30	9	11	4	4	2	0	1	0	0	1	1	0	0	8	252	1921	193	21	17	17	10	7	9	3	7	1	0	1	0	1	0	0	0	11	174	823	96	19	15	14	7	6	1	2	0	2	0	0	1	0	2	0	0	6	242	491	42	6	10	5	6	3	0	1	2	0	2	0	0	2	0	0	2	4	47	262	34	4	1	7	0	4	2	1	0	0	0	0	0	1	1	1	2	12	44	221	16	4	7	1	3	4	0	1	2	0	1	0	0	1	2	0	0	4	46	161	19	4	4	0	4	2	4	0	0	1	1	0	0	0	0	2	0	6	28	102	7	2	1	2	2	2	0	2	0	0	0	0	0	4	2	2	0	8	18	89	10	0	1	1	0	1	1	0	0	0	1	0	0	3	2	0	1	4	29	64	4	0	0	1	0	0	0	0	0	0	1	0	0	2	2	1	1	2	20	60	3	0	1	0	1	0	1	0	0	0	0	0	1	2	2	0	1	7	7	36	4	0	0	0	1	0	0	1	0	1	0	0	0	1	2	0	0	3	17	42	2	1	1	0	1	0	0	0	0	0	0	0	0	6	3	2	2	5	11	30	3	0	1	0	0	1	0	0	0	0	0	0	0	6	7	1	2	4	10	29	1	0	0	0	1	0	1	0	0	1	0	0	0	3	1	1	1	5	11	26	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	1	3	10	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	3	156	316	16	5	9	7	8	2	13	8	9	8	9	4	2	10	12	8	3	22
2013	341	59273	3760	28343	616	366	188	121	60	24	14	11	22	24	27	4	13	14	2	5	7	318	1126	11637	3164	42	19	53	5	6	5	4	3	2	0	1	0	1	0	0	0	34	423	2716	337	19	15	16	15	6	4	2	1	1	1	1	1	0	0	0	0	6	251	1639	93	21	14	21	10	7	10	1	0	0	1	1	0	1	1	1	0	3	142	653	61	23	15	16	9	6	1	2	4	1	0	0	2	0	0	1	0	3	248	418	30	6	0	4	2	4	2	3	0	2	1	2	1	1	1	0	2	6	46	211	24	8	2	6	1	2	1	0	0	0	1	0	0	2	2	0	1	5	35	162	13	5	7	2	3	2	0	0	1	0	1	0	0	2	2	0	0	0	45	114	11	2	2	2	3	0	1	0	0	0	0	0	0	6	0	2	4	6	34	87	8	2	1	2	1	3	0	0	0	0	1	1	0	5	1	1	2	2	23	82	4	2	2	1	1	0	0	0	0	0	0	0	0	1	0	1	0	2	27	75	2	1	0	3	0	1	1	0	0	0	0	0	0	2	0	1	3	3	15	33	2	0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	3	4	11	36	1	0	0	0	1	0	1	0	0	0	0	0	0	2	3	0	3	2	10	24	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1	0	2	7	20	3	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	4	21	2	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	7	21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	15	1	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	118	300	11	1	0	5	6	5	5	5	7	1	7	2	4	3	2	2	2	10
2013	342	49116	3173	23449	691	298	202	73	39	21	13	8	16	22	9	10	5	10	14	6	7	299	812	9596	2334	25	16	37	5	4	1	4	2	2	0	0	1	2	0	0	1	30	368	2452	282	25	5	7	6	0	1	2	1	0	1	1	1	0	1	0	0	14	222	1148	89	14	23	7	2	2	1	1	1	1	0	0	0	0	0	1	0	8	111	559	47	9	7	6	5	3	1	2	1	0	0	0	0	0	1	0	0	6	214	395	21	6	6	4	1	0	1	1	0	0	0	0	0	0	0	0	0	10	52	205	20	6	4	6	1	1	3	2	0	2	0	0	0	1	0	0	1	12	33	133	11	6	3	1	2	1	0	2	0	0	0	0	0	0	0	1	0	8	31	107	9	4	6	4	1	0	0	1	0	0	0	0	0	1	2	0	0	1	21	77	7	1	1	1	0	1	1	0	0	0	0	0	0	2	3	1	1	1	20	89	5	3	0	0	0	0	0	1	0	1	0	1	0	1	2	1	0	5	19	57	4	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	2	2	13	33	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	3	5	8	29	2	0	0	0	0	1	0	0	0	0	0	0	0	2	2	1	0	2	8	36	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	2	0	4	8	29	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	1	4	7	14	3	0	0	1	0	0	0	0	0	0	0	0	0	2	2	1	1	4	12	14	0	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	2	8	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	98	203	10	5	6	6	4	5	4	9	9	4	6	4	7	11	12	10	9	30
2013	343	67829	4218	32027	624	478	302	185	103	50	31	17	58	23	9	12	8	12	13	11	10	326	1143	13704	3549	30	24	92	11	5	2	1	3	3	1	0	1	2	1	1	0	30	470	3182	424	28	9	15	2	4	2	1	2	1	0	0	1	0	0	0	0	10	253	1769	122	14	8	13	10	6	4	2	1	0	2	1	0	2	3	0	0	5	152	818	47	19	12	18	4	4	2	0	0	0	0	1	0	1	1	0	1	5	233	502	25	7	5	5	7	3	2	2	3	2	1	0	0	1	0	0	0	6	52	239	12	12	10	9	6	2	1	3	0	0	0	0	0	1	2	1	2	6	42	192	7	10	7	1	0	1	1	2	1	0	0	1	0	0	4	2	2	11	46	131	9	4	3	1	1	3	0	1	0	1	0	0	0	0	3	3	2	7	32	125	12	3	2	1	1	0	2	1	0	0	0	0	0	5	2	1	4	6	21	85	7	1	1	1	0	1	1	2	1	0	1	0	0	3	4	0	3	4	14	85	4	0	1	1	2	1	0	1	0	0	0	0	0	3	4	1	5	1	19	57	2	1	0	0	0	0	0	1	0	1	0	0	0	1	5	3	2	10	23	35	2	0	0	0	1	0	1	0	1	0	1	0	0	1	1	2	1	3	15	35	0	0	0	1	1	0	0	0	0	0	0	0	0	7	3	2	3	5	13	27	4	0	0	0	0	0	0	1	0	0	0	0	0	7	10	1	2	7	9	32	2	1	0	0	0	1	0	0	0	0	0	0	0	1	4	2	0	1	5	34	1	0	1	1	0	0	1	0	0	0	0	0	0	4	0	0	0	4	6	21	1	1	0	0	0	0	0	1	0	1	0	0	0	2	4	1	0	6	227	283	16	3	7	3	7	6	4	6	9	8	8	8	5	12	17	5	9	32
2013	344	68183	3960	32563	641	455	307	178	82	56	42	28	53	33	17	17	15	11	11	10	9	261	1154	13980	3381	42	18	103	5	3	3	1	2	3	0	0	2	2	1	0	0	35	417	3243	348	37	16	11	9	4	2	1	3	0	0	1	0	2	1	1	0	9	238	1862	120	30	19	8	3	4	8	1	1	0	0	0	0	0	0	0	0	2	139	794	57	22	18	12	9	3	4	2	1	0	0	0	0	0	0	2	0	6	265	491	34	14	10	4	4	4	2	2	0	0	1	0	0	0	0	0	1	2	54	285	19	9	11	6	4	5	6	3	0	0	0	1	0	0	0	0	1	18	52	179	11	4	5	3	1	4	1	0	1	1	0	0	0	0	1	0	0	6	34	139	4	5	4	2	7	3	0	3	2	1	0	1	0	4	1	1	0	7	33	114	6	1	3	1	1	3	1	0	0	1	0	0	0	1	5	1	1	1	27	81	5	1	1	0	2	1	0	0	0	1	0	0	1	4	11	2	5	4	25	77	4	3	3	1	0	0	0	0	0	1	0	0	0	3	7	4	2	4	11	50	6	0	1	1	0	0	0	0	0	0	1	0	0	0	5	2	2	2	16	30	1	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	4	3	11	26	0	1	2	0	1	1	0	0	0	0	0	0	0	8	8	1	2	7	8	35	4	0	1	0	0	0	0	0	1	0	0	0	1	7	4	2	0	5	12	36	5	0	0	0	0	0	0	0	0	0	0	0	1	2	6	1	1	8	10	23	1	1	0	0	0	1	1	0	0	0	0	2	0	1	3	0	0	1	5	22	1	0	0	0	0	0	0	0	0	1	0	0	0	3	2	1	1	0	147	322	12	7	5	4	8	8	4	2	7	8	7	6	5	15	7	4	5	22
2013	345	63920	3662	29705	711	436	225	116	68	43	33	21	50	36	16	19	10	10	7	9	4	283	993	13972	3726	42	14	72	9	5	5	4	1	1	1	2	0	0	0	2	0	13	422	2934	386	27	11	9	5	7	2	2	1	3	2	0	1	1	0	0	1	10	247	1755	103	23	16	10	11	2	2	1	1	0	0	0	0	1	1	0	0	1	119	661	64	23	16	8	10	3	0	2	1	1	1	0	0	0	1	0	0	5	218	435	28	11	9	5	4	5	2	2	2	0	1	0	0	0	2	0	3	4	45	197	14	7	10	2	5	6	2	1	5	0	1	0	0	1	2	3	0	7	28	165	10	3	8	3	5	0	3	1	0	1	0	1	1	0	0	1	0	5	30	110	2	4	3	4	0	1	3	1	0	0	0	1	0	1	4	2	1	8	22	94	8	5	3	4	0	3	1	1	1	0	0	0	0	2	3	0	1	3	29	72	7	6	2	1	1	1	0	0	0	0	1	0	0	1	2	2	4	4	16	55	5	1	1	2	0	1	0	0	1	0	0	0	0	2	5	0	0	3	16	35	1	1	1	0	2	2	2	0	0	1	0	0	0	4	1	1	1	5	7	29	2	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	10	27	2	2	0	0	0	0	1	0	0	0	0	0	0	8	4	1	0	4	12	23	0	1	0	0	1	1	0	0	0	0	0	0	0	3	2	4	4	3	4	16	1	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	3	4	4	20	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	3	1	5	9	21	0	0	0	0	0	0	0	2	0	0	0	0	0	3	1	3	1	6	111	250	6	4	3	5	9	5	6	9	13	0	9	1	7	13	14	3	5	35
2013	346	58511	3300	26342	675	405	230	116	55	32	18	20	37	38	15	9	11	7	5	4	6	263	891	13075	3885	40	22	41	7	2	4	5	3	2	0	0	1	2	3	0	0	30	373	2626	436	10	14	7	2	1	0	1	1	0	1	1	0	0	0	0	1	8	189	1625	122	17	17	7	6	7	1	2	0	1	0	0	1	0	2	2	0	4	121	649	54	12	7	5	2	2	4	2	0	0	0	0	0	0	0	0	0	6	197	400	21	11	7	2	5	6	1	0	0	1	0	0	0	1	0	1	2	6	34	201	14	5	5	7	4	1	2	2	2	1	0	1	0	1	1	3	2	8	32	140	12	2	6	5	4	4	2	0	0	0	0	0	0	0	4	1	0	7	25	97	10	6	1	1	3	0	1	0	0	0	0	0	0	2	3	2	3	4	25	80	4	3	1	2	1	0	0	0	0	0	0	0	0	8	3	4	2	3	19	70	4	3	1	2	0	0	0	0	0	0	0	0	0	3	5	4	2	4	19	63	4	0	1	0	1	0	0	0	0	0	0	0	0	7	4	2	2	2	12	27	2	2	0	0	0	1	0	0	0	0	0	0	0	1	3	2	0	4	8	32	2	0	1	1	0	0	0	0	0	0	1	0	0	2	2	4	4	3	13	26	1	1	0	0	1	0	0	0	0	0	0	0	0	8	2	3	2	4	9	21	1	1	1	1	1	1	0	0	1	0	0	0	0	6	8	3	3	1	7	24	0	0	0	2	0	0	0	0	0	0	0	0	0	1	5	1	1	4	2	27	1	0	0	0	0	1	0	0	0	0	1	0	0	1	3	2	3	3	2	22	1	1	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	2	123	234	16	4	3	3	8	8	10	13	9	9	7	6	4	13	12	8	4	22
2013	347	59230	3222	25992	648	366	182	107	44	40	24	21	47	28	36	14	10	9	2	6	1	252	915	13172	4345	43	11	50	5	4	1	0	3	4	1	0	1	1	2	2	0	31	366	2866	534	16	10	11	5	2	2	2	0	0	0	1	0	0	0	0	0	7	222	1617	177	25	10	9	5	2	0	0	1	0	0	0	0	1	1	0	0	4	98	708	67	15	8	6	7	0	3	1	1	0	0	0	0	0	2	0	0	5	171	445	39	14	9	5	0	1	3	0	0	0	0	0	0	0	2	0	0	3	39	221	15	9	6	6	4	2	0	0	1	0	0	0	0	0	0	0	2	9	24	148	12	7	7	1	3	1	1	0	0	0	0	0	1	0	2	0	1	1	24	122	12	3	6	1	2	1	0	0	0	0	0	0	1	1	1	3	1	9	31	98	6	2	6	1	0	0	1	0	0	0	0	0	0	0	6	1	3	5	24	74	5	1	0	0	0	0	0	0	0	0	0	0	0	5	3	4	5	6	16	65	3	2	1	1	1	1	0	0	1	0	0	0	0	1	7	4	3	3	11	42	2	0	0	0	1	1	0	0	0	0	0	0	0	1	2	4	3	10	7	33	0	1	1	0	0	0	0	0	2	0	0	0	0	1	2	1	1	3	7	35	1	0	0	1	0	0	2	0	2	0	0	0	0	8	1	2	5	5	4	22	1	0	0	0	0	1	0	2	1	0	0	0	0	5	2	2	1	6	7	24	0	1	0	0	0	0	1	0	0	0	0	0	0	2	3	2	3	5	2	27	2	0	1	0	0	0	0	0	1	0	0	0	0	3	5	2	1	7	3	22	0	0	0	0	0	1	0	0	0	0	0	0	0	4	3	0	3	6	188	237	4	10	9	0	6	4	13	8	4	7	9	6	3	20	15	6	5	33
2013	348	52935	2993	23498	551	307	165	64	25	23	14	28	28	33	11	18	12	10	5	4	0	267	845	11747	3553	34	19	84	3	2	2	2	2	2	1	0	0	0	0	0	0	29	343	2506	476	18	12	6	1	1	0	0	0	0	1	1	0	1	1	0	1	7	185	1274	153	16	14	10	2	3	1	1	0	0	2	0	0	1	1	0	0	3	127	543	69	12	7	4	3	0	1	0	1	1	1	0	0	0	3	0	1	1	201	365	37	8	3	7	6	0	2	0	0	0	0	0	0	2	0	0	1	3	41	179	20	5	1	7	3	4	1	1	0	0	0	0	0	1	2	1	2	11	31	129	11	8	1	3	0	2	0	0	0	0	0	0	0	0	2	0	3	5	26	95	13	3	0	3	1	1	1	2	0	0	0	0	0	2	0	4	1	6	28	74	8	0	2	0	2	0	0	0	0	1	0	0	0	4	5	2	1	3	15	74	3	0	0	1	0	1	2	0	1	0	0	0	0	3	3	4	9	11	13	46	6	1	0	1	1	1	1	0	0	0	0	0	0	5	2	3	2	4	15	30	2	0	0	0	0	0	1	0	0	0	0	0	0	1	11	3	0	4	8	31	2	1	0	0	0	0	0	0	0	1	0	0	0	2	4	2	1	3	6	25	2	0	0	0	0	1	0	0	0	0	0	0	0	9	5	1	2	4	6	30	2	0	0	0	0	0	1	0	0	0	0	0	0	10	14	5	2	3	5	23	1	0	0	0	0	0	0	0	1	0	0	0	0	1	5	0	1	3	4	16	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2	1	2	5	4	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	2	2	2	367	206	10	1	5	3	8	11	7	10	6	8	11	7	8	17	21	10	12	47
2013	349	54268	3367	25007	580	329	167	74	31	30	14	22	42	31	16	17	9	7	9	9	4	271	841	10951	2494	33	16	22	4	7	0	2	2	1	2	1	1	1	0	1	0	23	362	2984	364	18	16	6	4	1	2	0	0	1	0	0	1	2	3	0	0	10	215	1646	120	20	10	9	2	2	1	1	0	1	0	0	1	0	2	0	0	8	175	738	52	13	14	4	5	5	3	1	0	1	0	0	1	0	2	1	1	2	213	455	31	10	8	4	5	7	4	1	0	1	0	0	0	0	2	0	0	6	31	245	20	10	1	6	6	1	0	1	0	0	0	0	1	0	0	0	1	8	49	196	12	7	4	2	2	1	2	0	0	0	0	0	0	0	5	0	0	8	24	122	4	1	3	3	2	1	0	0	0	0	0	0	0	1	2	6	1	7	27	78	2	3	4	2	0	0	1	0	0	0	0	0	0	3	7	5	1	11	24	79	3	1	0	1	0	0	0	0	0	0	0	0	0	3	11	1	4	6	26	68	4	0	1	1	1	0	0	0	1	0	0	0	0	4	3	3	1	7	15	36	1	0	1	0	1	0	0	0	0	0	0	0	0	1	2	1	2	7	9	39	0	1	0	1	1	0	0	0	0	0	0	0	0	2	4	0	4	5	6	28	2	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	2	5	10	29	2	0	1	0	0	0	0	0	0	0	0	0	0	2	7	3	1	2	6	25	0	1	0	0	0	0	0	0	0	0	0	0	0	7	7	5	2	11	6	19	0	0	1	0	0	0	0	0	0	0	0	0	0	4	3	7	1	6	7	12	0	1	2	0	0	0	0	0	0	0	0	0	0	4	1	0	0	3	261	237	5	6	4	5	10	10	13	12	14	8	10	4	2	21	19	5	9	24
